"State","Year.Month","Report.Number"
"RI",2012-08-01,6
"RI",2012-09-01,4
"RI",2012-10-01,1
"RI",2012-11-01,0
"RI",2012-12-01,4
"RI",2013-01-01,0
"RI",2013-02-01,3
"RI",2013-03-01,2
"RI",2013-04-01,1
"RI",2013-05-01,1
"RI",2013-06-01,2
"RI",2013-07-01,2
"RI",2013-08-01,5
"RI",2013-09-01,4
"RI",2013-10-01,6
"RI",2013-11-01,2
"RI",2013-12-01,1
"RI",2014-01-01,2
"RI",2014-02-01,7
"RI",2014-03-01,1
"RI",2014-04-01,4
"RI",2014-05-01,3
"RI",2014-06-01,1
"RI",2014-07-01,4
"RI",2014-08-01,5
"RI",2014-09-01,6
"RI",2014-10-01,7
"RI",2014-11-01,2
"RI",2014-12-01,5
"RI",2015-01-01,2
"RI",2015-02-01,1
"RI",2015-03-01,4
"RI",2015-04-01,1
"RI",2015-05-01,5
"RI",2015-06-01,1
"RI",2015-07-01,3
"RI",2015-08-01,2
"RI",2015-09-01,6
"RI",2015-10-01,1
"RI",2015-11-01,4
"RI",2015-12-01,1
"RI",2016-01-01,3
"RI",2016-02-01,0
"RI",2016-03-01,1
"RI",2016-04-01,3
"RI",2016-05-01,2
"RI",2016-06-01,9
"RI",2016-07-01,4
"RI",2016-08-01,2
"RI",2016-09-01,1
"SC",2000-01-01,7
"SC",2000-02-01,12
"SC",2000-03-01,12
"SC",2000-04-01,11
"SC",2000-05-01,16
"SC",2000-06-01,18
"SC",2000-07-01,16
"SC",2000-08-01,20
"SC",2000-09-01,10
"SC",2000-10-01,11
"SC",2000-11-01,17
"SC",2000-12-01,11
"SC",2001-01-01,8
"SC",2001-02-01,14
"SC",2001-03-01,15
"SC",2001-04-01,11
"SC",2001-05-01,13
"SC",2001-06-01,17
"SC",2001-07-01,23
"SC",2001-08-01,14
"SC",2001-09-01,18
"SC",2001-10-01,11
"SC",2001-11-01,11
"SC",2001-12-01,10
"SC",2002-01-01,8
"SC",2002-02-01,12
"SC",2002-03-01,13
"SC",2002-04-01,13
"SC",2002-05-01,20
"SC",2002-06-01,12
"SC",2002-07-01,13
"SC",2002-08-01,17
"SC",2002-09-01,14
"SC",2002-10-01,23
"SC",2002-11-01,14
"SC",2002-12-01,8
"SC",2003-01-01,5
"SC",2003-02-01,14
"SC",2003-03-01,21
"SC",2003-04-01,9
"SC",2003-05-01,18
"SC",2003-06-01,18
"SC",2003-07-01,21
"SC",2003-08-01,18
"SC",2003-09-01,19
"SC",2003-10-01,14
"SC",2003-11-01,19
"SC",2003-12-01,10
"SC",2004-01-01,13
"SC",2004-02-01,10
"SC",2004-03-01,13
"SC",2004-04-01,12
"SC",2004-05-01,22
"SC",2004-06-01,16
"SC",2004-07-01,9
"SC",2004-08-01,17
"SC",2004-09-01,17
"SC",2004-10-01,5
"SC",2004-11-01,10
"SC",2004-12-01,11
"SC",2005-01-01,12
"SC",2005-02-01,13
"SC",2005-03-01,21
"SC",2005-04-01,14
"SC",2005-05-01,15
"SC",2005-06-01,18
"SC",2005-07-01,23
"SC",2005-08-01,25
"SC",2005-09-01,9
"SC",2005-10-01,10
"SC",2005-11-01,15
"SC",2005-12-01,12
"SC",2006-01-01,11
"SC",2006-02-01,21
"SC",2006-03-01,15
"SC",2006-04-01,17
"SC",2006-05-01,28
"SC",2006-06-01,17
"SC",2006-07-01,15
"SC",2006-08-01,14
"SC",2006-09-01,17
"SC",2006-10-01,17
"SC",2006-11-01,13
"SC",2006-12-01,12
"SC",2007-01-01,21
"SC",2007-02-01,17
"SC",2007-03-01,18
"SC",2007-04-01,21
"SC",2007-05-01,20
"SC",2007-06-01,20
"SC",2007-07-01,24
"SC",2007-08-01,26
"SC",2007-09-01,22
"SC",2007-10-01,28
"SC",2007-11-01,12
"SC",2007-12-01,14
"SC",2008-01-01,15
"SC",2008-02-01,15
"SC",2008-03-01,16
"SC",2008-04-01,18
"SC",2008-05-01,20
"SC",2008-06-01,15
"SC",2008-07-01,20
"SC",2008-08-01,12
"SC",2008-09-01,15
"SC",2008-10-01,10
"SC",2008-11-01,8
"SC",2008-12-01,5
"SC",2009-01-01,9
"SC",2009-02-01,11
"SC",2009-03-01,14
"SC",2009-04-01,10
"SC",2009-05-01,15
"SC",2009-06-01,11
"SC",2009-07-01,20
"SC",2009-08-01,13
"SC",2009-09-01,8
"SC",2009-10-01,12
"SC",2009-11-01,12
"SC",2009-12-01,7
"SC",2010-01-01,7
"SC",2010-02-01,8
"SC",2010-03-01,8
"SC",2010-04-01,19
"SC",2010-05-01,12
"SC",2010-06-01,20
"SC",2010-07-01,23
"SC",2010-08-01,14
"SC",2010-09-01,17
"SC",2010-10-01,20
"SC",2010-11-01,15
"SC",2010-12-01,8
"SC",2011-01-01,15
"SC",2011-02-01,12
"SC",2011-03-01,13
"SC",2011-04-01,10
"SC",2011-05-01,14
"SC",2011-06-01,20
"SC",2011-07-01,10
"SC",2011-08-01,20
"SC",2011-09-01,10
"SC",2011-10-01,17
"SC",2011-11-01,9
"SC",2011-12-01,9
"SC",2012-01-01,10
"SC",2012-02-01,11
"SC",2012-03-01,13
"SC",2012-04-01,11
"SC",2012-05-01,9
"SC",2012-06-01,18
"SC",2012-07-01,16
"SC",2012-08-01,13
"SC",2012-09-01,9
"SC",2012-10-01,16
"SC",2012-11-01,16
"SC",2012-12-01,9
"SC",2013-01-01,13
"SC",2013-02-01,10
"SC",2013-03-01,9
"SC",2013-04-01,5
"SC",2013-05-01,9
"SC",2013-06-01,9
"SC",2013-07-01,6
"SC",2013-08-01,14
"SC",2013-09-01,10
"SC",2013-10-01,14
"SC",2013-11-01,10
"SC",2013-12-01,12
"SC",2014-01-01,10
"SC",2014-02-01,8
"SC",2014-03-01,15
"SC",2014-04-01,16
"SC",2014-05-01,28
"SC",2014-06-01,16
"SC",2014-07-01,25
"SC",2014-08-01,16
"SC",2014-09-01,15
"SC",2014-10-01,20
"SC",2014-11-01,12
"SC",2014-12-01,14
"SC",2015-01-01,16
"SC",2015-02-01,11
"SC",2015-03-01,11
"SC",2015-04-01,14
"SC",2015-05-01,17
"SC",2015-06-01,16
"SC",2015-07-01,12
"SC",2015-08-01,13
"SC",2015-09-01,6
"SC",2015-10-01,10
"SC",2015-11-01,8
"SC",2015-12-01,7
"SC",2016-01-01,11
"SC",2016-02-01,8
"SC",2016-03-01,14
"SC",2016-04-01,11
"SC",2016-05-01,13
"SC",2016-06-01,15
"SC",2016-07-01,23
"SC",2016-08-01,16
"SC",2016-09-01,6
"SD",2000-01-01,1
"SD",2000-02-01,3
"SD",2000-03-01,1
"SD",2000-04-01,3
"SD",2000-05-01,2
"SD",2000-06-01,7
"SD",2000-07-01,3
"SD",2000-08-01,0
"SD",2000-09-01,0
"SD",2000-10-01,2
"SD",2000-11-01,2
"SD",2000-12-01,1
"SD",2001-01-01,0
"SD",2001-02-01,2
"SD",2001-03-01,2
"SD",2001-04-01,1
"SD",2001-05-01,4
"SD",2001-06-01,0
"SD",2001-07-01,2
"SD",2001-08-01,1
"SD",2001-09-01,3
"SD",2001-10-01,1
"SD",2001-11-01,1
"SD",2001-12-01,0
"SD",2002-01-01,2
"SD",2002-02-01,0
"SD",2002-03-01,3
"SD",2002-04-01,2
"SD",2002-05-01,1
"SD",2002-06-01,0
"SD",2002-07-01,1
"SD",2002-08-01,1
"SD",2002-09-01,0
"SD",2002-10-01,1
"SD",2002-11-01,0
"SD",2002-12-01,0
"SD",2003-01-01,1
"SD",2003-02-01,1
"SD",2003-03-01,1
"SD",2003-04-01,0
"SD",2003-05-01,2
"SD",2003-06-01,2
"SD",2003-07-01,2
"SD",2003-08-01,1
"SD",2003-09-01,0
"SD",2003-10-01,3
"SD",2003-11-01,2
"SD",2003-12-01,2
"SD",2004-01-01,1
"SD",2004-02-01,1
"SD",2004-03-01,1
"SD",2004-04-01,0
"SD",2004-05-01,1
"SD",2004-06-01,1
"SD",2004-07-01,1
"SD",2004-08-01,2
"SD",2004-09-01,4
"SD",2004-10-01,0
"SD",2004-11-01,1
"SD",2004-12-01,2
"SD",2005-01-01,1
"SD",2005-02-01,2
"SD",2005-03-01,2
"SD",2005-04-01,0
"SD",2005-05-01,1
"SD",2005-06-01,2
"SD",2005-07-01,1
"SD",2005-08-01,2
"SD",2005-09-01,0
"SD",2005-10-01,2
"SD",2005-11-01,0
"SD",2005-12-01,2
"SD",2006-01-01,1
"SD",2006-02-01,3
"SD",2006-03-01,4
"SD",2006-04-01,3
"SD",2006-05-01,3
"SD",2006-06-01,1
"SD",2006-07-01,4
"SD",2006-08-01,4
"SD",2006-09-01,3
"SD",2006-10-01,1
"SD",2006-11-01,1
"SD",2006-12-01,0
"SD",2007-01-01,0
"SD",2007-02-01,2
"SD",2007-03-01,6
"SD",2007-04-01,3
"SD",2007-05-01,0
"SD",2007-06-01,0
"SD",2007-07-01,2
"SD",2007-08-01,9
"SD",2007-09-01,2
"SD",2007-10-01,3
"SD",2007-11-01,2
"SD",2007-12-01,1
"SD",2008-01-01,4
"SD",2008-02-01,4
"SD",2008-03-01,2
"SD",2008-04-01,0
"SD",2008-05-01,2
"SD",2008-06-01,4
"SD",2008-07-01,3
"SD",2008-08-01,5
"SD",2008-09-01,2
"SD",2008-10-01,0
"SD",2008-11-01,1
"SD",2008-12-01,0
"SD",2009-01-01,0
"SD",2009-02-01,1
"SD",2009-03-01,0
"SD",2009-04-01,5
"SD",2009-05-01,0
"SD",2009-06-01,3
"SD",2009-07-01,4
"SD",2009-08-01,2
"SD",2009-09-01,2
"SD",2009-10-01,0
"SD",2009-11-01,1
"SD",2009-12-01,1
"SD",2010-01-01,0
"SD",2010-02-01,2
"SD",2010-03-01,3
"SD",2010-04-01,2
"SD",2010-05-01,2
"SD",2010-06-01,1
"SD",2010-07-01,5
"SD",2010-08-01,5
"SD",2010-09-01,2
"SD",2010-10-01,1
"SD",2010-11-01,2
"SD",2010-12-01,0
"SD",2011-01-01,1
"SD",2011-02-01,2
"SD",2011-03-01,0
"SD",2011-04-01,4
"SD",2011-05-01,1
"SD",2011-06-01,1
"SD",2011-07-01,3
"SD",2011-08-01,2
"SD",2011-09-01,3
"SD",2011-10-01,3
"SD",2011-11-01,2
"SD",2011-12-01,2
"SD",2012-01-01,1
"SD",2012-02-01,2
"SD",2012-03-01,2
"SD",2012-04-01,3
"SD",2012-05-01,1
"SD",2012-06-01,4
"SD",2012-07-01,3
"SD",2012-08-01,6
"SD",2012-09-01,3
"SD",2012-10-01,3
"SD",2012-11-01,1
"SD",2012-12-01,3
"SD",2013-01-01,1
"SD",2013-02-01,1
"SD",2013-03-01,2
"SD",2013-04-01,1
"SD",2013-05-01,2
"SD",2013-06-01,1
"SD",2013-07-01,1
"SD",2013-08-01,2
"SD",2013-09-01,2
"SD",2013-10-01,0
"SD",2013-11-01,0
"SD",2013-12-01,2
"SD",2014-01-01,0
"SD",2014-02-01,0
"SD",2014-03-01,1
"SD",2014-04-01,3
"SD",2014-05-01,2
"SD",2014-06-01,1
"SD",2014-07-01,2
"SD",2014-08-01,2
"SD",2014-09-01,5
"SD",2014-10-01,0
"SD",2014-11-01,3
"SD",2014-12-01,0
"SD",2015-01-01,3
"SD",2015-02-01,1
"SD",2015-03-01,3
"SD",2015-04-01,0
"SD",2015-05-01,1
"SD",2015-06-01,4
"SD",2015-07-01,1
"SD",2015-08-01,3
"SD",2015-09-01,2
"SD",2015-10-01,2
"SD",2015-11-01,2
"SD",2015-12-01,2
"SD",2016-01-01,1
"SD",2016-02-01,3
"SD",2016-03-01,5
"SD",2016-04-01,0
"SD",2016-05-01,4
"SD",2016-06-01,1
"SD",2016-07-01,0
"SD",2016-08-01,1
"SD",2016-09-01,0
"TN",2000-01-01,48
"TN",2000-02-01,50
"TN",2000-03-01,72
"TN",2000-04-01,65
"TN",2000-05-01,87
"TN",2000-06-01,89
"TN",2000-07-01,107
"TN",2000-08-01,136
"TN",2000-09-01,98
"TN",2000-10-01,111
"TN",2000-11-01,78
"TN",2000-12-01,72
"TN",2001-01-01,73
"TN",2001-02-01,78
"TN",2001-03-01,85
"TN",2001-04-01,101
"TN",2001-05-01,113
"TN",2001-06-01,100
"TN",2001-07-01,138
"TN",2001-08-01,127
"TN",2001-09-01,102
"TN",2001-10-01,87
"TN",2001-11-01,69
"TN",2001-12-01,59
"TN",2002-01-01,69
"TN",2002-02-01,48
"TN",2002-03-01,69
"TN",2002-04-01,91
"TN",2002-05-01,71
"TN",2002-06-01,81
"TN",2002-07-01,92
"TN",2002-08-01,77
"TN",2002-09-01,84
"TN",2002-10-01,77
"TN",2002-11-01,67
"TN",2002-12-01,40
"TN",2003-01-01,59
"TN",2003-02-01,55
"TN",2003-03-01,77
"TN",2003-04-01,70
"TN",2003-05-01,61
"TN",2003-06-01,67
"TN",2003-07-01,73
"TN",2003-08-01,84
"TN",2003-09-01,63
"TN",2003-10-01,66
"TN",2003-11-01,63
"TN",2003-12-01,70
"TN",2004-01-01,64
"TN",2004-02-01,38
"TN",2004-03-01,71
"TN",2004-04-01,60
"TN",2004-05-01,88
"TN",2004-06-01,97
"TN",2004-07-01,71
"TN",2004-08-01,74
"TN",2004-09-01,73
"TN",2004-10-01,73
"TN",2004-11-01,56
"TN",2004-12-01,49
"TN",2005-01-01,59
"TN",2005-02-01,64
"TN",2005-03-01,63
"TN",2005-04-01,62
"TN",2005-05-01,62
"TN",2005-06-01,76
"TN",2005-07-01,70
"TN",2005-08-01,103
"TN",2005-09-01,66
"TN",2005-10-01,99
"TN",2005-11-01,62
"TN",2005-12-01,46
"TN",2006-01-01,58
"TN",2006-02-01,55
"TN",2006-03-01,76
"TN",2006-04-01,74
"TN",2006-05-01,75
"TN",2006-06-01,89
"TN",2006-07-01,86
"TN",2006-08-01,86
"TN",2006-09-01,70
"TN",2006-10-01,86
"TN",2006-11-01,61
"TN",2006-12-01,51
"TN",2007-01-01,52
"TN",2007-02-01,59
"TN",2007-03-01,70
"TN",2007-04-01,56
"TN",2007-05-01,86
"TN",2007-06-01,99
"TN",2007-07-01,89
"TN",2007-08-01,111
"TN",2007-09-01,80
"TN",2007-10-01,61
"TN",2007-11-01,49
"TN",2007-12-01,61
"TN",2008-01-01,60
"TN",2008-02-01,53
"TN",2008-03-01,65
"TN",2008-04-01,71
"TN",2008-05-01,85
"TN",2008-06-01,88
"TN",2008-07-01,101
"TN",2008-08-01,68
"TN",2008-09-01,69
"TN",2008-10-01,68
"TN",2008-11-01,56
"TN",2008-12-01,52
"TN",2009-01-01,42
"TN",2009-02-01,55
"TN",2009-03-01,57
"TN",2009-04-01,48
"TN",2009-05-01,69
"TN",2009-06-01,88
"TN",2009-07-01,68
"TN",2009-08-01,77
"TN",2009-09-01,54
"TN",2009-10-01,56
"TN",2009-11-01,41
"TN",2009-12-01,45
"TN",2010-01-01,55
"TN",2010-02-01,51
"TN",2010-03-01,59
"TN",2010-04-01,59
"TN",2010-05-01,69
"TN",2010-06-01,72
"TN",2010-07-01,88
"TN",2010-08-01,69
"TN",2010-09-01,64
"TN",2010-10-01,67
"TN",2010-11-01,47
"TN",2010-12-01,47
"TN",2011-01-01,57
"TN",2011-02-01,50
"TN",2011-03-01,68
"TN",2011-04-01,53
"TN",2011-05-01,76
"TN",2011-06-01,68
"TN",2011-07-01,76
"TN",2011-08-01,63
"TN",2011-09-01,54
"TN",2011-10-01,49
"TN",2011-11-01,37
"TN",2011-12-01,44
"TN",2012-01-01,45
"TN",2012-02-01,45
"TN",2012-03-01,68
"TN",2012-04-01,63
"TN",2012-05-01,84
"TN",2012-06-01,61
"TN",2012-07-01,93
"TN",2012-08-01,97
"TN",2012-09-01,64
"TN",2012-10-01,61
"TN",2012-11-01,49
"TN",2012-12-01,36
"TN",2013-01-01,53
"TN",2013-02-01,48
"TN",2013-03-01,63
"TN",2013-04-01,61
"TN",2013-05-01,75
"TN",2013-06-01,73
"TN",2013-07-01,78
"TN",2013-08-01,82
"TN",2013-09-01,63
"TN",2013-10-01,53
"TN",2013-11-01,62
"TN",2013-12-01,46
"TN",2014-01-01,57
"TN",2014-02-01,58
"TN",2014-03-01,61
"TN",2014-04-01,59
"TN",2014-05-01,78
"TN",2014-06-01,74
"TN",2014-07-01,97
"TN",2014-08-01,90
"TN",2014-09-01,78
"TN",2014-10-01,83
"TN",2014-11-01,48
"TN",2014-12-01,49
"TN",2015-01-01,52
"TN",2015-02-01,56
"TN",2015-03-01,66
"TN",2015-04-01,61
"TN",2015-05-01,74
"TN",2015-06-01,98
"TN",2015-07-01,82
"TN",2015-08-01,88
"TN",2015-09-01,88
"TN",2015-10-01,80
"TN",2015-11-01,77
"TN",2015-12-01,54
"TN",2016-01-01,50
"TN",2016-02-01,62
"TN",2016-03-01,75
"TN",2016-04-01,89
"TN",2016-05-01,91
"TN",2016-06-01,100
"TN",2016-07-01,80
"TN",2016-08-01,78
"TN",2016-09-01,39
"TX",2000-01-01,77
"TX",2000-02-01,110
"TX",2000-03-01,123
"TX",2000-04-01,109
"TX",2000-05-01,148
"TX",2000-06-01,144
"TX",2000-07-01,123
"TX",2000-08-01,143
"TX",2000-09-01,155
"TX",2000-10-01,127
"TX",2000-11-01,105
"TX",2000-12-01,93
"TX",2001-01-01,103
"TX",2001-02-01,105
"TX",2001-03-01,96
"TX",2001-04-01,130
"TX",2001-05-01,128
"TX",2001-06-01,106
"TX",2001-07-01,109
"TX",2001-08-01,117
"TX",2001-09-01,108
"TX",2001-10-01,102
"TX",2001-11-01,71
"TX",2001-12-01,74
"TX",2002-01-01,85
"TX",2002-02-01,77
"TX",2002-03-01,107
"TX",2002-04-01,101
"TX",2002-05-01,117
"TX",2002-06-01,105
"TX",2002-07-01,114
"TX",2002-08-01,112
"TX",2002-09-01,95
"TX",2002-10-01,120
"TX",2002-11-01,86
"TX",2002-12-01,81
"TX",2003-01-01,84
"TX",2003-02-01,93
"TX",2003-03-01,101
"TX",2003-04-01,97
"TX",2003-05-01,130
"TX",2003-06-01,120
"TX",2003-07-01,108
"TX",2003-08-01,133
"TX",2003-09-01,110
"TX",2003-10-01,97
"TX",2003-11-01,86
"TX",2003-12-01,70
"TX",2004-01-01,111
"TX",2004-02-01,65
"TX",2004-03-01,112
"TX",2004-04-01,103
"TX",2004-05-01,120
"TX",2004-06-01,119
"TX",2004-07-01,120
"TX",2004-08-01,114
"TX",2004-09-01,110
"TX",2004-10-01,109
"TX",2004-11-01,80
"TX",2004-12-01,82
"TX",2005-01-01,107
"TX",2005-02-01,93
"TX",2005-03-01,114
"TX",2005-04-01,126
"TX",2005-05-01,149
"TX",2005-06-01,126
"TX",2005-07-01,106
"TX",2005-08-01,135
"TX",2005-09-01,150
"TX",2005-10-01,108
"TX",2005-11-01,114
"TX",2005-12-01,93
"TX",2006-01-01,102
"TX",2006-02-01,120
"TX",2006-03-01,142
"TX",2006-04-01,153
"TX",2006-05-01,122
"TX",2006-06-01,145
"TX",2006-07-01,142
"TX",2006-08-01,131
"TX",2006-09-01,131
"TX",2006-10-01,122
"TX",2006-11-01,125
"TX",2006-12-01,106
"TX",2007-01-01,117
"TX",2007-02-01,112
"TX",2007-03-01,124
"TX",2007-04-01,131
"TX",2007-05-01,153
"TX",2007-06-01,159
"TX",2007-07-01,151
"TX",2007-08-01,185
"TX",2007-09-01,140
"TX",2007-10-01,125
"TX",2007-11-01,99
"TX",2007-12-01,74
"TX",2008-01-01,95
"TX",2008-02-01,107
"TX",2008-03-01,109
"TX",2008-04-01,143
"TX",2008-05-01,127
"TX",2008-06-01,161
"TX",2008-07-01,175
"TX",2008-08-01,127
"TX",2008-09-01,117
"TX",2008-10-01,115
"TX",2008-11-01,93
"TX",2008-12-01,91
"TX",2009-01-01,100
"TX",2009-02-01,87
"TX",2009-03-01,106
"TX",2009-04-01,68
"TX",2009-05-01,110
"TX",2009-06-01,114
"TX",2009-07-01,135
"TX",2009-08-01,121
"TX",2009-09-01,100
"TX",2009-10-01,88
"TX",2009-11-01,80
"TX",2009-12-01,48
"TX",2010-01-01,72
"TX",2010-02-01,68
"TX",2010-03-01,91
"TX",2010-04-01,90
"TX",2010-05-01,112
"TX",2010-06-01,119
"TX",2010-07-01,118
"TX",2010-08-01,138
"TX",2010-09-01,100
"TX",2010-10-01,98
"TX",2010-11-01,88
"TX",2010-12-01,96
"TX",2011-01-01,103
"TX",2011-02-01,84
"TX",2011-03-01,136
"TX",2011-04-01,123
"TX",2011-05-01,162
"TX",2011-06-01,138
"TX",2011-07-01,137
"TX",2011-08-01,153
"TX",2011-09-01,141
"TX",2011-10-01,109
"TX",2011-11-01,99
"TX",2011-12-01,92
"TX",2012-01-01,111
"TX",2012-02-01,81
"TX",2012-03-01,119
"TX",2012-04-01,129
"TX",2012-05-01,125
"TX",2012-06-01,160
"TX",2012-07-01,120
"TX",2012-08-01,117
"TX",2012-09-01,117
"TX",2012-10-01,136
"TX",2012-11-01,107
"TX",2012-12-01,90
"TX",2013-01-01,113
"TX",2013-02-01,111
"TX",2013-03-01,112
"TX",2013-04-01,111
"TX",2013-05-01,123
"TX",2013-06-01,130
"TX",2013-07-01,142
"TX",2013-08-01,128
"TX",2013-09-01,146
"TX",2013-10-01,134
"TX",2013-11-01,113
"TX",2013-12-01,112
"TX",2014-01-01,115
"TX",2014-02-01,126
"TX",2014-03-01,138
"TX",2014-04-01,134
"TX",2014-05-01,177
"TX",2014-06-01,179
"TX",2014-07-01,177
"TX",2014-08-01,232
"TX",2014-09-01,154
"TX",2014-10-01,145
"TX",2014-11-01,116
"TX",2014-12-01,118
"TX",2015-01-01,94
"TX",2015-02-01,108
"TX",2015-03-01,114
"TX",2015-04-01,116
"TX",2015-05-01,117
"TX",2015-06-01,151
"TX",2015-07-01,167
"TX",2015-08-01,146
"TX",2015-09-01,145
"TX",2015-10-01,150
"TX",2015-11-01,119
"TX",2015-12-01,101
"TX",2016-01-01,117
"TX",2016-02-01,113
"TX",2016-03-01,119
"TX",2016-04-01,110
"TX",2016-05-01,128
"TX",2016-06-01,158
"TX",2016-07-01,124
"TX",2016-08-01,132
"TX",2016-09-01,58
"UT",2000-01-01,19
"UT",2000-02-01,17
"UT",2000-03-01,13
"UT",2000-04-01,21
"UT",2000-05-01,26
"UT",2000-06-01,27
"UT",2000-07-01,25
"UT",2000-08-01,25
"UT",2000-09-01,17
"UT",2000-10-01,27
"UT",2000-11-01,18
"UT",2000-12-01,10
"UT",2001-01-01,19
"UT",2001-02-01,26
"UT",2001-03-01,16
"UT",2001-04-01,33
"UT",2001-05-01,17
"UT",2001-06-01,24
"UT",2001-07-01,36
"UT",2001-08-01,30
"UT",2001-09-01,27
"UT",2001-10-01,35
"UT",2001-11-01,20
"UT",2001-12-01,13
"UT",2002-01-01,8
"UT",2002-02-01,14
"UT",2002-03-01,16
"UT",2002-04-01,21
"UT",2002-05-01,12
"UT",2002-06-01,11
"UT",2002-07-01,18
"UT",2002-08-01,14
"UT",2002-09-01,14
"UT",2002-10-01,13
"UT",2002-11-01,17
"UT",2002-12-01,8
"UT",2003-01-01,18
"UT",2003-02-01,12
"UT",2003-03-01,15
"UT",2003-04-01,17
"UT",2003-05-01,15
"UT",2003-06-01,20
"UT",2003-07-01,19
"UT",2003-08-01,28
"UT",2003-09-01,16
"UT",2003-10-01,23
"UT",2003-11-01,14
"UT",2003-12-01,11
"UT",2004-01-01,2
"UT",2004-02-01,12
"UT",2004-03-01,6
"UT",2004-04-01,21
"UT",2004-05-01,25
"UT",2004-06-01,21
"UT",2004-07-01,20
"UT",2004-08-01,18
"UT",2004-09-01,11
"UT",2004-10-01,20
"UT",2004-11-01,9
"UT",2004-12-01,12
"UT",2005-01-01,9
"UT",2005-02-01,14
"UT",2005-03-01,19
"UT",2005-04-01,14
"UT",2005-05-01,11
"UT",2005-06-01,15
"UT",2005-07-01,21
"UT",2005-08-01,32
"UT",2005-09-01,26
"UT",2005-10-01,21
"UT",2005-11-01,20
"UT",2005-12-01,15
"UT",2006-01-01,12
"UT",2006-02-01,11
"UT",2006-03-01,21
"UT",2006-04-01,35
"UT",2006-05-01,35
"UT",2006-06-01,37
"UT",2006-07-01,40
"UT",2006-08-01,35
"UT",2006-09-01,30
"UT",2006-10-01,22
"UT",2006-11-01,24
"UT",2006-12-01,18
"UT",2007-01-01,22
"UT",2007-02-01,12
"UT",2007-03-01,20
"UT",2007-04-01,31
"UT",2007-05-01,33
"UT",2007-06-01,26
"UT",2007-07-01,42
"UT",2007-08-01,38
"UT",2007-09-01,30
"UT",2007-10-01,38
"UT",2007-11-01,30
"UT",2007-12-01,17
"UT",2008-01-01,23
"UT",2008-02-01,24
"UT",2008-03-01,20
"UT",2008-04-01,20
"UT",2008-05-01,20
"UT",2008-06-01,31
"UT",2008-07-01,28
"UT",2008-08-01,37
"UT",2008-09-01,21
"UT",2008-10-01,20
"UT",2008-11-01,13
"UT",2008-12-01,17
"UT",2009-01-01,10
"UT",2009-02-01,14
"UT",2009-03-01,15
"UT",2009-04-01,17
"UT",2009-05-01,19
"UT",2009-06-01,22
"UT",2009-07-01,25
"UT",2009-08-01,21
"UT",2009-09-01,22
"UT",2009-10-01,18
"UT",2009-11-01,18
"UT",2009-12-01,12
"UT",2010-01-01,24
"UT",2010-02-01,16
"UT",2010-03-01,14
"UT",2010-04-01,23
"UT",2010-05-01,22
"UT",2010-06-01,37
"UT",2010-07-01,23
"UT",2010-08-01,32
"UT",2010-09-01,33
"UT",2010-10-01,16
"UT",2010-11-01,15
"UT",2010-12-01,16
"UT",2011-01-01,12
"UT",2011-02-01,19
"UT",2011-03-01,18
"UT",2011-04-01,31
"UT",2011-05-01,23
"UT",2011-06-01,12
"UT",2011-07-01,26
"UT",2011-08-01,29
"UT",2011-09-01,26
"UT",2011-10-01,13
"UT",2011-11-01,17
"UT",2011-12-01,8
"UT",2012-01-01,10
"UT",2012-02-01,16
"UT",2012-03-01,24
"UT",2012-04-01,25
"UT",2012-05-01,26
"UT",2012-06-01,22
"UT",2012-07-01,25
"UT",2012-08-01,26
"UT",2012-09-01,37
"UT",2012-10-01,42
"UT",2012-11-01,18
"UT",2012-12-01,10
"UT",2013-01-01,23
"UT",2013-02-01,15
"UT",2013-03-01,20
"UT",2013-04-01,28
"UT",2013-05-01,23
"UT",2013-06-01,35
"UT",2013-07-01,36
"UT",2013-08-01,27
"UT",2013-09-01,27
"UT",2013-10-01,23
"UT",2013-11-01,17
"UT",2013-12-01,17
"UT",2014-01-01,18
"UT",2014-02-01,25
"UT",2014-03-01,22
"UT",2014-04-01,25
"UT",2014-05-01,33
"UT",2014-06-01,20
"UT",2014-07-01,31
"UT",2014-08-01,19
"UT",2014-09-01,24
"UT",2014-10-01,15
"UT",2014-11-01,17
"UT",2014-12-01,12
"UT",2015-01-01,11
"UT",2015-02-01,13
"UT",2015-03-01,24
"UT",2015-04-01,28
"UT",2015-05-01,24
"UT",2015-06-01,27
"UT",2015-07-01,34
"UT",2015-08-01,29
"UT",2015-09-01,30
"UT",2015-10-01,32
"UT",2015-11-01,9
"UT",2015-12-01,18
"UT",2016-01-01,25
"UT",2016-02-01,20
"UT",2016-03-01,26
"UT",2016-04-01,33
"UT",2016-05-01,28
"UT",2016-06-01,25
"UT",2016-07-01,18
"UT",2016-08-01,27
"UT",2016-09-01,12
"VA",2000-01-01,15
"VA",2000-02-01,8
"VA",2000-03-01,11
"VA",2000-04-01,3
"VA",2000-05-01,13
"VA",2000-06-01,10
"VA",2000-07-01,12
"VA",2000-08-01,20
"VA",2000-09-01,18
"VA",2000-10-01,17
"VA",2000-11-01,10
"VA",2000-12-01,9
"VA",2001-01-01,15
"VA",2001-02-01,13
"VA",2001-03-01,16
"VA",2001-04-01,19
"VA",2001-05-01,20
"VA",2001-06-01,18
"VA",2001-07-01,21
"VA",2001-08-01,17
